ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b02.obj;18776.943359375;-29.52391242980957;17119.349609375;25.576093673706055;65.0001220703125;-2.4248738288879395;0;1;27249088;m2;1108364
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18700.654296875;-9.999905586242676;17071.001953125;0.2850450277328491;159.99993896484375;165.99710083007812;0;0.69921875;27251681;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c03.obj;18704.05078125;-21.59853744506836;17101.232421875;0;214;0;0;3.26953125;27260349;m2;1120368
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_b01.obj;18708.70703125;-11.814114570617676;17070.185546875;0.845180332660675;276.9998474121094;10.762649536132812;0;1;27249336;m2;1108217
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18729.89453125;-110.18921661376953;17502.556640625;0;298.50006103515625;0;0;1.69921875;27601695;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18661.673828125;-112.65799713134766;17469.234375;0;280.5;0;0;1.69921875;27601760;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18731.017578125;-107.73784637451172;17458.2890625;0;126.0760498046875;0;0;1.6904296875;27601704;m2;1334385
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18666.314453125;-109.90798950195312;17446.251953125;0;108.075927734375;0;0;1.6904296875;27601777;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18670.556640625;-69.26721954345703;17257.306640625;0;193.075927734375;0;0;1.6904296875;27650336;m2;1334379
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b01.obj;19166.884765625;-43.9450798034668;17323.498046875;0;25.5;0;0;1;27608042;m2;1120480
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b01.obj;19165.958984375;-42.89473342895508;17277.533203125;0;130;0;0;1;27608068;m2;1120480
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b01.obj;19192.10546875;-38.358272552490234;17410.4296875;0;1.5;0;0;1;27608277;m2;1120480
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18804.84375;-36.2405891418457;17100.60546875;23.584232330322266;47.49993896484375;9.968790054321289;0;1;27251102;m2;1108227
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18668.134765625;-125.47396087646484;17601.21484375;0;17.5;0;0;1.6396484375;27601782;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18680.703125;-87.81208038330078;17318.5234375;0;192.49996948242188;0;0;1.6396484375;27601786;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18685.43359375;-85.6751480102539;17315.93359375;0;162.8709716796875;0;0;1.6318359375;27601634;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18662.533203125;-114.03646087646484;17481.296875;0;132;0;0;1.5791015625;27601807;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18734.439453125;-113.60938262939453;17513.763671875;0;150.00006103515625;0;0;1.5791015625;27601679;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18726.19140625;-107.29212951660156;17185.89453125;0;293.5001220703125;0;0;1.619140625;27601752;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18746.70703125;-104.46183013916016;17221.611328125;0;107.99996948242188;0;0;4.599609375;27601763;m2;1342893
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18727.0234375;-108.54340362548828;17463.607421875;0;5.0001220703125;0;0;1.5693359375;27601700;m2;1334386
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b02.obj;19217.31640625;-30.09779930114746;17467.08203125;5.8218207359313965;142.27139282226562;29.862512588500977;0;0.7294921875;27608144;m2;1120481
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b01.obj;19191.95703125;-34.55289840698242;17496.818359375;-4.046289443969727;54.4788818359375;12.784363746643066;0;0.859375;27608418;m2;1120480
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18708.310546875;-110.49652862548828;17479.40234375;0;73.9461669921875;0;0;1.5341796875;27601735;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18685.908203125;-70.52838897705078;17247.958984375;0;223.5;0;0;1.529296875;27650334;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18677.966796875;-117.19097137451172;17526.158203125;0;71.49993896484375;0;0;4.3994140625;27601736;m2;1342893
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;19053.005859375;-3.6716036796569824;17557.5234375;-5.218442440032959;238.5;0.13401900231838226;0;1;27603171;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;19106.798828125;0.79388427734375;17559.158203125;10.58591079711914;287.5;-11.934769630432129;0;1;27603109;m2;1089641
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b03.obj;19208.724609375;-40.57085037231445;17582.041015625;-13.95283317565918;35.5;19.62954330444336;0;0.9091796875;27608360;m2;1120482
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b03.obj;19175.392578125;-40.84880828857422;17448.70703125;-13.95283317565918;35.5;19.62954330444336;0;0.9091796875;27608429;m2;1120482
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18685.103515625;-87.93558502197266;17318.162109375;0;87.5;0;0;1.3994140625;27601657;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18733.724609375;-108.6024398803711;17466.435546875;0;298.50006103515625;0;0;1.3798828125;27601680;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18691.173828125;-100.81846618652344;17241.263671875;0;29;0;0;1.3798828125;27601713;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18666.373046875;-110.22222137451172;17454.8359375;0;280.5;0;0;1.3798828125;27601743;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18770.345703125;-88.46929931640625;17167.267578125;0;174.5;0;0;1.369140625;27601755;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18758.599609375;-91.06510162353516;17176.986328125;0;180;0;0;1.2998046875;27601707;m2;1334387
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18663.3046875;-124.72744750976562;17594.564453125;0;339.5;0;0;3.7099609375;27601748;m2;1342893
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c02.obj;18767.52734375;-38.64982223510742;17131.06640625;-10.819185256958008;260.6958923339844;-5.742246627807617;0;3.51953125;27260295;m2;1110232
..\..\world\expansion06\doodads\aszuna\7az_coastrock_b03.obj;19188.609375;-42.903194427490234;17321.908203125;-4.61824369430542;185;-12.068196296691895;0;0.9091796875;27608210;m2;1120482
..\..\world\expansion06\doodads\7xp_bullkelp_b02.obj;18744.283203125;-103.31575775146484;17224.5625;0.19812776148319244;69.00003051757812;-6.772132873535156;0;3.369140625;27601762;m2;1342894
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18664.40625;-124.71878051757812;17592.86328125;9.915668487548828;82;23.18199348449707;0;1.2197265625;27601775;m2;1342896
..\..\world\expansion06\doodads\araknashal\7an_rock_07.obj;18700.8125;-8.896305084228516;17057.80078125;0.3683512210845947;265.5;19.25826644897461;0;2.759765625;27261121;m2;1116142
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18812.443359375;-42.502689361572266;17110.9140625;-8.246184349060059;300.4998779296875;15.276548385620117;0;0.779296875;27259039;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_pinetree_b01.obj;19140.53515625;25.538066864013672;17143.70703125;5.945683479309082;17.500152587890625;4.958009719848633;0;0.849609375;27549776;m2;1030093
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18694.90234375;-89.11576843261719;17315.912109375;0;136.5;0;0;1.189453125;27601637;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;19023.37109375;45.04143524169922;17484.958984375;10.573502540588379;114.5;-6.426090717315674;0;0.849609375;27603050;m2;1089641
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18686.30859375;-22.55929946899414;17082.08984375;-9.12154769897461;358;4.90899133682251;0;0.94921875;27251640;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_pinetree_b01.obj;19126.400390625;18.704614639282227;17163.18359375;3.268541097640991;17.500152587890625;1.5915708541870117;0;0.849609375;27549809;m2;1030093
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18693.111328125;-87.19865417480469;17309.802734375;0;342;0;0;1.1494140625;27601795;m2;1334386
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b03.obj;19186.17578125;-29.41763687133789;17399.46484375;2.3907268047332764;150.5;-4.770959854125977;0;4.01953125;27608281;m2;998937
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_b02.obj;18712.095703125;-6.218112468719482;17053.173828125;15.597302436828613;76.5;18.247608184814453;0;3.6298828125;27260457;m2;1120432
..\..\world\expansion06\doodads\7xp_bullkelp_b02.obj;18743.48046875;-103.13414001464844;17213.99609375;-0.22557421028614044;306.5;-5.01986026763916;0;3.029296875;27601779;m2;1342894
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b03.obj;19171.06640625;-0.5580537915229797;17558.041015625;0;311;0;0;1.8095703125;27608342;m2;1316185
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b03.obj;19137.732421875;-0.10626419633626938;17424.70703125;0;311;0;0;1.8095703125;27608421;m2;1316185
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c02.obj;18729.388671875;-37.16632843017578;17127.771484375;9.185571670532227;260.3233947753906;-35.874420166015625;0;2.689453125;27260347;m2;1110232
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;19061.21484375;3.8299560546875;17438.578125;19.633947372436523;356.5;-0.3192504048347473;0;0.859375;27603104;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;19059.162109375;1.6077202558517456;17346.564453125;12.27183723449707;11.5;-3.066298246383667;0;0.75;27602976;m2;1032689
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18693.962890625;-87.60968017578125;17314.361328125;0;276.3509521484375;0;0;1.0146484375;27601630;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18722.751953125;-16.037824630737305;17069.255859375;5.543708801269531;234.35292053222656;-0.07677184790372849;0;0.9599609375;27259100;m2;1342896
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b02.obj;19191.1640625;-39.76601791381836;17305.548828125;13.027341842651367;233.5;-24.170183181762695;0;6.359375;27608147;m2;998934
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b03.obj;19161.0703125;-33.57909393310547;17289.001953125;2.3907272815704346;279;-4.770959377288818;0;4.01953125;27608067;m2;998937
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b01.obj;19197.068359375;-34.58917999267578;17462.9140625;-8.647652626037598;236;-26.927412033081055;0;4.5693359375;27608309;m2;998579
..\..\world\expansion06\doodads\araknashal\7an_rock_06.obj;18823.40625;-31.39494514465332;17083.76953125;0;102.50006103515625;0;0;0.5693359375;27251686;m2;1032690
..\..\world\expansion03\doodads\vashjir\corals\vj_coralflat_01.obj;19172.990234375;-23.385929107666016;17547.58203125;7.390578746795654;90;32.27042007446289;0;0.599609375;27608331;m2;332335
..\..\world\expansion06\doodads\7xp_seagrass_b01.obj;18726.14453125;-110.82465362548828;17511.26953125;-0.10410687327384949;202.5;-13.158097267150879;0;1.369140625;27601801;m2;1344518
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19186.8984375;-0.1063816025853157;17282.830078125;0;147;0;0;1.6494140625;27608107;m2;1316189
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19202.888671875;-0.2220594584941864;17506.96875;0;224.99996948242188;0;0;1.6494140625;27608328;m2;1316189
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19161.876953125;-0.4301137626171112;17376.544921875;0;300.4999694824219;0;0;1.6494140625;27608433;m2;1316189
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18664.85546875;-110.15971374511719;17444.572265625;0;147.00003051757812;0;0;2.759765625;27601641;m2;1342893
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18687.013671875;-98.1299057006836;17248.1328125;0;34;0;0;2.759765625;27601690;m2;1342893
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18729.111328125;-107.5798568725586;17457.142578125;0;165.00006103515625;0;0;2.759765625;27601732;m2;1342893
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18668.755859375;-69.51895141601562;17258.611328125;0;232.00003051757812;0;0;2.759765625;27650337;m2;1342893
..\..\world\expansion03\doodads\vashjir\corals\vj_coralflat_01.obj;19138.55078125;-26.63425064086914;17413.90625;12.821812629699707;90;1.2583006620407104;0;0.599609375;27608302;m2;332335
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18688.396484375;-64.52143096923828;17247.986328125;0;95.50003051757812;0;0;0.94921875;27601718;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_aspentree_b03.obj;19150.59375;27.77925682067871;17143.861328125;-0.16204525530338287;22.51788330078125;2.382246971130371;0;0.619140625;27549747;m2;1034674
..\..\world\expansion06\doodads\araknashal\7an_aspentree_b04.obj;19153.63671875;26.36321449279785;17152.53125;-1.5997763872146606;12.00006103515625;0.2579299807548523;0;0.4931640625;27602919;m2;1034676
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19175.642578125;-0.2817820608615875;17461.46875;0;68;0;0;1.609375;27608423;m2;1316189
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18682.732421875;-86.07573699951172;17317.111328125;0;179.8709716796875;0;0;0.939453125;27601639;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_tallshrub_b01.obj;18963.685546875;12.236111640930176;17272.970703125;0.3083074986934662;180;-10.542957305908203;0;2.1796875;27603124;m2;1126616
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b02.obj;19181.181640625;-36.156898498535156;17436.353515625;-1.0527408123016357;111.00006103515625;18.41221809387207;0;6.359375;27608379;m2;998934
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b03.obj;19203.91796875;-42.11991500854492;17607.634765625;18.611858367919922;304;-5.245372295379639;0;3.1591796875;27608380;m2;998937
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18734.6328125;-99.366943359375;17250.103515625;-7.722670555114746;28.000030517578125;-11.296380996704102;0;0.869140625;27601647;m2;1342896
..\..\world\expansion06\doodads\araknashal\7an_rock_07.obj;19065.70703125;6.731540203094482;17466.416015625;0;205.5;0;0;2.0390625;27603164;m2;1116142
..\..\world\expansion06\doodads\7xp_bullkelp_b02.obj;18662.134765625;-124.63021087646484;17593.21484375;0.19812966883182526;295;-6.772136211395264;0;2.4794921875;27601789;m2;1342894
..\..\world\expansion06\doodads\7xp_bullkelp_b02.obj;18733.501953125;-100.3437728881836;17250.111328125;4.107706546783447;339.5;3.977759599685669;0;2.4091796875;27601646;m2;1342894
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18804.017578125;-37.83621597290039;17111.927734375;4.02531623840332;230.4998779296875;12.337374687194824;0;0.5791015625;27259008;m2;1032689
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b03.obj;19194.830078125;-0.39488157629966736;17358.736328125;0;131;0;0;1.4892578125;27608435;m2;1316185
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b03.obj;19189.6875;-0.4046725332736969;17343.30078125;0;350.5;0;0;1.4892578125;27608074;m2;1316185
..\..\world\expansion06\doodads\7xp_bullkelp_c03.obj;18834.224609375;-36.25341796875;17133.982421875;-0.9265298843383789;252.50001525878906;0.6257269978523254;0;0.2294921875;27259041;m2;1342906
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19187.419921875;-0.046940140426158905;17283.822265625;0;1;0;0;1.5;27608106;m2;1316189
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19161.8515625;-0.37067273259162903;17375.423828125;0;154.5;0;0;1.5;27608425;m2;1316189
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19170.0859375;-0.22850778698921204;17558.23828125;0;98.00003051757812;0;0;1.4892578125;27608355;m2;1316189
..\..\world\expansion06\doodads\7xp_hangingseaweedlong_b01.obj;19139.18359375;-0.7553513646125793;17424.005859375;0;98.00003051757812;0;0;1.4892578125;27608444;m2;1316189
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;18708.005859375;-16.28480339050293;17072.015625;-2.8726983070373535;356.99993896484375;12.280845642089844;0;0.6298828125;27249313;m2;1089641
..\..\world\expansion06\doodads\aszuna\7az_lagoonrock_b02.obj;19186.447265625;-35.812503814697266;17264.595703125;-13.76708698272705;188.00006103515625;2.1842942237854004;0;6.359375;27608214;m2;998934
