ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18228.37109375;-7.4473876953125;17054.017578125;-7.473638534545898;34.00006103515625;21.671655654907227;0;2.4697265625;27260287;m2;1108227
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18387.9375;-102.24595642089844;17336.697265625;-73.78488159179688;250.49996948242188;-37.68699645996094;0;2.4599609375;27259539;m2;1108227
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18339.029296875;-40.734737396240234;17132.849609375;8.413506507873535;216.00006103515625;10.696727752685547;0;2.4599609375;27260318;m2;1108227
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18270.982421875;-109.22651672363281;17477.5625;0;256.6290283203125;0;0;4.0322265625;27604600;m2;1334379
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_a01.obj;18694.224609375;-37.30830764770508;17147.232421875;67.80766296386719;170.00018310546875;116.96077728271484;0;2.2890625;27258990;m2;1108227
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18634.482421875;-115.32465362548828;17431.83203125;0;188.37103271484375;0;0;3.822265625;27601772;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18638.90234375;-116.40798950195312;17492.64453125;0;55.946014404296875;0;0;3.7041015625;27601723;m2;1334385
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18128.759765625;-109.21060943603516;17492.70703125;0;35.1290283203125;0;0;3.5224609375;27604548;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18659.701171875;-119.07290649414062;17529.626953125;0;272.3509826660156;0;0;3.5048828125;27601731;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;18677.6953125;-93.89681243896484;17243.486328125;0;311;0;0;0.5595703125;27650335;m2;1342503
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;18259.861328125;-116.73934173583984;17595.3671875;0;187.99996948242188;0;0;0.5498046875;27604457;m2;1342503
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18136.54296875;-113.2585220336914;17512.8984375;0;83;0;0;3.2890625;27604557;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18275.509765625;-115.26838684082031;17477.9296875;0;28.55401611328125;0;0;3.2841796875;27604541;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;18331.919921875;-122.41580963134766;17585.236328125;0;76.5;0;0;0.51953125;27604469;m2;1342503
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18362.48828125;-126.01820373535156;17558.048828125;5.543710708618164;123.64708709716797;0.07677678018808365;0;3.0390625;27604444;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18293.802734375;-110.5407485961914;17403.3984375;5.543727874755859;300.85296630859375;-0.07678535580635071;0;3.0390625;27259035;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18606.1953125;-75.56681823730469;17236.732421875;5.543707370758057;59.14703369140625;0.07677784562110901;0;3.0390625;27260371;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c03.obj;18700.046875;-114.67455291748047;17510.361328125;0;300;0;0;0.759765625;27601705;m2;1342906
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;18413.306640625;-102.97752380371094;17360.3671875;0;58.999969482421875;0;0;0.5;27260268;m2;1342503
..\..\world\expansion06\doodads\7xp_kelpbush_c01.obj;18486.69140625;-121.682373046875;17527.033203125;0;300.9999694824219;0;0;0.5;27260723;m2;1342503
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18381.607421875;-106.17962646484375;17362.7734375;5.5437211990356445;158.8529052734375;-0.07677977532148361;0;3.0390625;27258622;m2;1342896
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18334.220703125;-114.98966217041016;17512.259765625;0;7.6290283203125;0;0;2.982421875;27604503;m2;1334379
..\..\world\expansion06\doodads\araknashal\7an_rockstackcluster_c01.obj;18147.259765625;-110.85964965820312;17371.146484375;0;146;0;0;1;27258662;m2;1108757
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18163.55078125;-102.08767700195312;17516.228515625;0;8.999969482421875;0;0;2.849609375;27604578;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18659.26171875;-117.78472137451172;17518.3203125;0;194.5;0;0;2.76953125;27601694;m2;1334387
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18147.10546875;-118.7278823852539;17521.091796875;0;290.64898681640625;0;0;2.7646484375;27604585;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18254.4375;-115.2331771850586;17601.533203125;0;268.8709716796875;0;0;2.7626953125;27604451;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18670.970703125;-117.39060974121094;17521.951171875;0;19.57598876953125;0;0;2.740234375;27601734;m2;1334379
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18287.330078125;-119.59298706054688;17577.98046875;2.982074499130249;168.99993896484375;-1.832332730293274;0;0.6396484375;27604516;m2;1342908
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18229.56640625;-108.84837341308594;17473.3984375;0;261.9999694824219;0;0;2.58984375;27604428;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18233.1328125;-111.71243286132812;17526.458984375;0;40;0;0;2.58984375;27604547;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18146.40625;-114.65672302246094;17553.66015625;0;340.5;0;0;2.529296875;27604552;m2;1334386
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18329.357421875;-114.4389419555664;17504.40625;0;276.4999694824219;0;0;2.51953125;27604540;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18324.845703125;-124.92701721191406;17590.673828125;0;91.5;0;0;2.51953125;27604445;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18482.0078125;-99.402099609375;17485.298828125;-1.8593062162399292;136.49996948242188;3.689389944076538;0;0.529296875;27259103;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18417.990234375;-96.62950897216797;17318.630859375;-1.8593111038208008;223.5;-3.68939471244812;0;0.529296875;27260412;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18166.54296875;-105.88910675048828;17536.576171875;0;107.0001220703125;0;0;2.359375;27604580;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18655.689453125;-18.72309112548828;17074.888671875;5.062089443206787;189.9998779296875;-170.17970275878906;0;0.9296875;27251540;m2;1089880
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18266.658203125;-110.00818634033203;17550.28125;0;305.4999694824219;0;0;2.349609375;27604422;m2;1334387
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18447.734375;-55.589900970458984;17198.67578125;-7.54149866104126;141.00003051757812;-4.9117960929870605;0;1.5595703125;27260234;m2;1032689
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18672.611328125;-112.27603912353516;17472.619140625;0;2.49981689453125;0;0;2.33984375;27601725;m2;1334386
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18641.0625;-97.0160140991211;17310.923828125;8.951318740844727;155.49993896484375;21.928863525390625;0;2.0498046875;27601697;m2;1342896
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18268.580078125;-114.05931091308594;17622.646484375;-3.447948694229126;211.5;-4.645301342010498;0;0.51953125;27604462;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18142.888671875;-105.17256927490234;17518.869140625;-3.6582067012786865;144;-5.623033046722412;0;0.5;27604467;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18153.6796875;-111.54434204101562;17550.71875;0;333;0;0;2.2294921875;27604566;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18657.763671875;-112.70659637451172;17466.107421875;0;195.8709716796875;0;0;2.22265625;27601738;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18643.361328125;-104.60810089111328;17310.22265625;0;41.5;0;0;2.19921875;27601778;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18557.017578125;-95.02427673339844;17332.71484375;2.1516852378845215;41;-1.0162549018859863;0;0.439453125;27258995;m2;1342908
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18142.640625;-112.05034637451172;17466.314453125;0;258.5760498046875;0;0;2.1806640625;27604556;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c01.obj;18255.662109375;-109.43816375732422;17320.595703125;7.905905723571777;110.639892578125;0.06875735521316528;0;3.859375;27260167;m2;1110144
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c01.obj;18644.3359375;-29.11170768737793;17153.9296875;7.905890941619873;249.36013793945312;-0.06876510381698608;0;3.859375;27260308;m2;1110144
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18654.423828125;-100.5038070678711;17311.173828125;0;41.5;0;0;2.1298828125;27601742;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18269.044921875;-111.8865737915039;17548.25;0;48.000030517578125;0;0;6.029296875;27604592;m2;1342893
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18285.037109375;-120.68277740478516;17610.90625;3.379532814025879;25;-1.0235891342163086;0;0.4296875;27604463;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18465.97265625;-99.83564758300781;17463.470703125;0;135.49996948242188;0;0;0.419921875;27259032;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18434.025390625;-92.19325256347656;17296.8046875;0;224.5;0;0;0.419921875;27260379;m2;1342908
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18665.5546875;-124.8646011352539;17594.515625;0;328;0;0;2.0390625;27601787;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18233.927734375;-109.62464904785156;17502.96484375;0;290.5000305175781;0;0;2.01953125;27604591;m2;1334386
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18505.447265625;-104.25514221191406;17417.587890625;2.151684522628784;248.00001525878906;-1.0162550210952759;0;0.439453125;27259003;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18394.55078125;-89.39402770996094;17250.921875;2.1516852378845215;112;1.0162550210952759;0;0.439453125;27260368;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18410.732421875;-107.7658920288086;17363.5078125;1.0189446210861206;217;-2.948212146759033;0;0.3994140625;27260277;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18489.267578125;-125.1304702758789;17530.173828125;1.018929362297058;143;2.948209524154663;0;0.3994140625;27260719;m2;1342908
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18192.712890625;-103.84320831298828;17533.33203125;0;242.99996948242188;0;0;1.9892578125;27604584;m2;1334386
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18217.111328125;-110.06221771240234;17495.111328125;0;37.14898681640625;0;0;1.9853515625;27604544;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18634.68359375;-116.8125;17492.505859375;0;240.35104370117188;0;0;1.9853515625;27601692;m2;1334385
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18165.095703125;-109.2596664428711;17542.80859375;0;120.92401123046875;0;0;1.98046875;27604570;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18667.61328125;-125.60590362548828;17604.583984375;0;328;0;0;1.9697265625;27601745;m2;1334385
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18504.095703125;-100.65834045410156;17456.501953125;0.7086341977119446;251.14712524414062;-1.4211080074310303;0;2.029296875;27259029;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18395.90234375;-95.64444732666016;17289.833984375;0.7086341381072998;108.85308837890625;1.4211161136627197;0;2.029296875;27260372;m2;1342896
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c01.obj;18161.982421875;-124.28485870361328;17303.572265625;11.496001243591309;57.17413330078125;16.92197608947754;0;3.189453125;27260153;m2;1110144
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18347.72265625;-115.79019165039062;17506.923828125;-3.658163070678711;171;-5.623007774353027;0;0.51953125;27604527;m2;1342502
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18258.818359375;-40.930908203125;17129.501953125;0;157.5;0;0;0.419921875;27260361;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_b01.obj;18642.822265625;-96.86869049072266;17312.482421875;2.400176525115967;52;-8.154109954833984;0;5.119140625;27601714;m2;1342893
..\..\world\expansion06\doodads\7xp_bullkelp_c04.obj;18225.908203125;-107.09417724609375;17605.818359375;2.413702964782715;32.000030517578125;-2.1348419189453125;0;0.51953125;27604419;m2;1342907
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18418.40625;-106.33529663085938;17350.7734375;0;170.5;0;0;0.529296875;27260871;m2;1342502
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c04.obj;18245.451171875;-65.22423553466797;17204.064453125;0;153.5;0;0;4.6796875;27260216;m2;1121351
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18130.009765625;-105.13072204589844;17497.494140625;0;285.5;0;0;1.869140625;27604553;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18659.45703125;-5.201348304748535;17079.408203125;-1.6752718687057495;228.4999237060547;3.024015426635742;0;0.75;27251734;m2;1089880
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18228.705078125;-108.23784637451172;17521.7578125;0;299.5;0;0;1.8291015625;27604429;m2;1334387
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18656.220703125;-112.63368225097656;17463.6875;0;312.3509521484375;0;0;1.8154296875;27601768;m2;1334379
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c02.obj;18230.74609375;-109.7594985961914;17477.23046875;-11.228658676147461;218.5300750732422;14.825745582580566;0;4.109375;27260614;m2;1110232
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18651.162109375;-95.64280700683594;17309.58203125;0;91;0;0;1.7998046875;27601633;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18331.220703125;-125.21172332763672;17589.673828125;0;55.999969482421875;0;0;1.7890625;27604494;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18630.7890625;-113.30719757080078;17346.451171875;0;92.5;0;0;1.779296875;27601693;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c04.obj;18285.384765625;-67.44266510009766;17204.818359375;0;124.00006103515625;0;0;4.3291015625;27260162;m2;1121351
..\..\world\expansion06\doodads\araknashal\7an_rockstack_c01.obj;18400.03515625;-3.688675880432129;17066.947265625;21.58755111694336;178;169.807373046875;0;0.689453125;27258981;m2;1089880
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c03.obj;18195.947265625;-72.0171890258789;17267.8984375;0;146;0;0;3.26953125;27260156;m2;1120368
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18637.90234375;-116.58682250976562;17489.365234375;0;114.07598876953125;0;0;1.73046875;27601727;m2;1334385
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18230.845703125;-109.42478942871094;17500.3984375;0;163.42401123046875;0;0;1.73046875;27604433;m2;1334379
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18385.322265625;-106.98356628417969;17367.087890625;1.27312171459198;307.30670166015625;-0.6735082864761353;0;1.6298828125;27259059;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18514.67578125;-52.21451950073242;17200.421875;1.2731130123138428;52.69329833984375;0.6735109686851501;0;1.6298828125;27260411;m2;1342896
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18661.673828125;-112.65799713134766;17469.234375;0;280.5;0;0;1.69921875;27601760;m2;1334387
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18666.314453125;-109.90798950195312;17446.251953125;0;108.075927734375;0;0;1.6904296875;27601777;m2;1334379
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18670.556640625;-69.26721954345703;17257.306640625;0;193.075927734375;0;0;1.6904296875;27650336;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18643.5234375;-96.17144012451172;17314.08203125;0;74;0;0;1.6796875;27601739;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_tree_c02.obj;18651.849609375;-0.1476372629404068;17058.53125;2.072103500366211;168.5;1.9646714925765991;0;1.099609375;27251202;m2;1035430
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18172.310546875;-112.59810638427734;17460.423828125;0;112.42404174804688;0;0;1.650390625;27604582;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18668.134765625;-125.47396087646484;17601.21484375;0;17.5;0;0;1.6396484375;27601782;m2;1334387
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c01.obj;18206.654296875;-106.21006774902344;17504.03125;9.599221229553223;162.74310302734375;18.876605987548828;0;2.759765625;27258637;m2;1110144
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18662.533203125;-114.03646087646484;17481.296875;0;132;0;0;1.5791015625;27601807;m2;1342896
..\..\world\expansion06\doodads\araknashal\7an_rock_07.obj;18343.642578125;-66.9291763305664;17185.3828125;2.334003210067749;130.5;5.458458423614502;0;3.259765625;27260235;m2;1116142
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18191.54296875;-104.59024810791016;17535.349609375;0;208;0;0;1.619140625;27604577;m2;1334387
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18471.52734375;-52.41463088989258;17213.265625;2.1516847610473633;271;1.0162546634674072;0;0.439453125;27260396;m2;1342908
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_b01.obj;18134.732421875;-104.5798110961914;17362.689453125;-1.1535359621047974;161.03192138671875;15.510652542114258;0;4.939453125;27258613;m2;1110171
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18649.033203125;-93.76363372802734;17319.861328125;0;109.00006103515625;0;0;1.5693359375;27601626;m2;1334386
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18660.873046875;-110.92188262939453;17450.076171875;0;347;0;0;1.5693359375;27601741;m2;1334386
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18362.841796875;-126.4159164428711;17560.068359375;1.2731249332427979;18.69342041015625;0.6735145449638367;0;1.6298828125;27604465;m2;1342896
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18279.298828125;-114.62937927246094;17417.14453125;2.564101219177246;192;3.4169321060180664;0;0.4091796875;27259494;m2;1342502
..\..\world\expansion06\doodads\7xp_kelp_b01.obj;18148.685546875;-114.06204986572266;17538.876953125;0;46.05401611328125;0;0;1.5537109375;27604559;m2;1334379
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18262.3828125;-109.54580688476562;17548.1484375;0;324.99993896484375;0;0;1.5498046875;27604602;m2;1334386
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18531.166015625;-52.51156997680664;17190.1875;24.166467666625977;223.50010681152344;-1.8778682947158813;0;0.9892578125;27260274;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18368.83203125;-108.2962417602539;17356.853515625;24.16644859313965;136.4998779296875;1.8778690099716187;0;0.9892578125;27260627;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rockswamp_c02.obj;18161.4921875;-125.21707153320312;17375.095703125;-3.9760308265686035;173.7786865234375;6.213676929473877;0;4.419921875;27258669;m2;1110232
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18638.193359375;-115.8646011352539;17459.314453125;0;55.946014404296875;0;0;1.5341796875;27601757;m2;1334385
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18409.439453125;-119.56040954589844;17396.88671875;0;179.49993896484375;0;0;0.4892578125;27260276;m2;1342502
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18490.560546875;-129.69410705566406;17563.552734375;0;180.50006103515625;0;0;0.4892578125;27260732;m2;1342502
..\..\world\expansion06\doodads\araknashal\7an_rock_07.obj;18224.66796875;-38.31941604614258;17124.263671875;-25.114402770996094;239.00009155273438;-31.30322265625;0;2.619140625;27260292;m2;1116142
..\..\world\expansion06\doodads\7xp_kelpred_b01.obj;18639.703125;-116.3646011352539;17489.517578125;0;347;0;0;1.4697265625;27601712;m2;1334386
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18257.04296875;-111.04901885986328;17545.658203125;0;233.00003051757812;0;0;1.4599609375;27604572;m2;1334387
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18400.974609375;-115.21439361572266;17455.71875;-23.779178619384766;260.99981689453125;19.603818893432617;0;1.01953125;27259491;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18499.0234375;-92.37238311767578;17289.05078125;-23.779178619384766;99.00018310546875;-19.603818893432617;0;1.01953125;27260416;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18602.6796875;-94.1053237915039;17291.833984375;22.841838836669922;297.49981689453125;-22.41313362121582;0;0.8994140625;27259547;m2;1032689
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18408.470703125;-5.3575119972229;17064.138671875;2.842729091644287;135.5;26.983848571777344;0;0.919921875;27259293;m2;1032689
..\..\world\expansion06\doodads\7xp_bullkelp_b02.obj;18641.033203125;-96.36759185791016;17313.3125;0.1981286108493805;8.5;-6.772144794464111;0;3.7197265625;27601792;m2;1342894
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18210.634765625;-40.95429229736328;17230.841796875;13.738441467285156;61.000091552734375;6.6912336349487305;0;0.8994140625;27260413;m2;1032689
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18666.373046875;-110.22222137451172;17454.8359375;0;280.5;0;0;1.3798828125;27601743;m2;1334387
..\..\world\expansion06\doodads\7xp_kelpyellow_b01.obj;18645.185546875;-120.43055725097656;17532.39453125;0;13.5;0;0;1.3798828125;27601774;m2;1334387
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18158.18359375;-107.25032806396484;17521.724609375;-7.511249542236328;296.4998474121094;-9.78118896484375;0;0.939453125;27259438;m2;1032689
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18398.423828125;-96.06101989746094;17326.828125;0;246.99996948242188;0;0;0.2998046875;27258999;m2;1342908
..\..\world\expansion06\doodads\7xp_bullkelp_c05.obj;18539.6875;-44.45685958862305;17195.01953125;0;113.00003051757812;0;0;0.2998046875;27260393;m2;1342908
..\..\world\expansion06\doodads\7xp_kelpgreen_b01.obj;18639.3515625;-120.71006774902344;17530.4921875;0;198.5759735107422;0;0;1.3505859375;27601794;m2;1334385
..\..\world\expansion06\doodads\araknashal\7an_rockstack_b01.obj;18238.345703125;-60.6505012512207;17211.267578125;0;320;0;0;1.099609375;27260152;m2;1089641
..\..\world\expansion06\doodads\araknashal\7an_rock_05.obj;18230.072265625;-39.15639877319336;17164.5546875;34.56591033935547;343.0001220703125;-22.71513557434082;0;0.919921875;27260427;m2;1032689
..\..\world\expansion06\doodads\7xp_kelpbush_b01.obj;18148.537109375;-116.41413116455078;17456.775390625;-4.924631595611572;98.00006103515625;-2.3601925373077393;0;0.359375;27604453;m2;1342502
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18294.4609375;-111.093017578125;17397.486328125;1.2731115818023682;87.80667114257812;-0.673511266708374;0;1.6298828125;27259104;m2;1342896
..\..\world\expansion06\doodads\7xp_bullkelp_c02.obj;18605.537109375;-72.7544937133789;17230.8203125;1.2731120586395264;272.19342041015625;0.6735113263130188;0;1.6298828125;27260415;m2;1342896
